,Unnamed: 0,brandName,instagramLinks,instagramFollowers,facebookLinks,facebookFollowers,web-scraper-order,web-scraper-start-url,link,link-href,Unnamed: 0,websites,Unnamed: 0,crm
110,110,Kiekebroek,https://instagram.com/kiekebroek,6.6 K,https://facebook.com/kiekebroek,473,1648216253-1843,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kiekebroek,110,www.kiekebroek.nl,110,U
111,111,Anne Adriana,https://instagram.com/a.nne.adriana,1.3 K,x,x,1648216253-1117,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/anne-adriana,111,www.anneadriana.com,111,W
112,112,ColourFam®,x,x,x,x,1648216253-811,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/colourbottle,112,error loading websitis,112,website could not be loaded
113,113,de lange tafel,x,x,x,x,1648216253-1849,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/de-lange-tafel-1773329628528641,113,error loading websitis,113,website could not be loaded
114,114,Annet Weelink Design,https://instagram.com/annet_weelink_design,17.0 K,x,x,1648216253-1902,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/annet-weelink-design,114,bit.ly/3ue2yyl,114,S
115,115,Mister33 Mencare,https://instagram.com/Mister33Mencare,2.3 K,https://facebook.com/Mister33Mencare,2,1648216253-718,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/mister33,115,mister33.com,115,S
116,116,Winecandle,https://instagram.com/winecandle.nl,36,https://facebook.com/Interieurparfum,71,1648216253-978,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/winecandle,116,www.winecandle.nl,116,W
117,117,Othat We love happy baby & kids,https://instagram.com/o_that_,729,https://facebook.com/ootjekadootje,492,1648216253-1697,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/othat-hebbedingetjes,117,www.o-that.nl,117,W
118,118,BiOBUDDi,https://instagram.com/biobuddi,3.3 K,https://facebook.com/biobuddi,1.8 K,1648216253-1645,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/biobuddi,118,linktr.ee/biobuddi,118,S
119,119,PSTR studio,https://instagram.com/pstr.studio,159.0 K,x,x,1648216253-1701,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/rdstudio,119,www.pstrstudio.com,119,S
120,120,ShampooBars.nl,https://instagram.com/shampoobars.nl,24.4 K,https://facebook.com/ShampooBars.nl,16.8 K,1648216253-1976,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/shampoo-bars,120,linkin.bio/shampoobars-nl,120,S
121,121,De Kaartenmakers,x,x,x,x,1648216253-1385,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/de-kaartenmakers,121,error loading websitis,121,website could not be loaded
122,122,Serendipity Design,https://instagram.com/serendipitydesign.nl,4.2 K,x,x,1648216253-1945,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/serendipity-design,122,serendipitydesignbb.etsy.com,122,U
123,123,Juulry,https://instagram.com/juulry,4.7 K,x,x,1648216253-805,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/juulry,123,www.juulry.com,123,S
124,124,STUDIO ÉTOILE,x,x,x,x,1648216253-1395,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/etoile-maastricht,124,error loading websitis,124,website could not be loaded
125,125,Hendrik',x,x,x,x,1648216253-418,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/hendrik,125,error loading websitis,125,website could not be loaded
126,126,Wasabi Label,https://instagram.com/dutch.wasabi,1.8 K,https://facebook.com/dutchwasabi,267,1648216253-1588,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/wasabi-label,126,www.dutchwasabi.nl,126,U
127,127,STUDIOZWAANSTRAAT,https://instagram.com/studiozwaanstraat,1.5 K,x,x,1648216253-1486,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/studiozwaanstraat,127,www.studiozwaanstraat.nl,127,W
128,128,SuperJool,https://instagram.com/superjool,16,https://facebook.com/superjool,7,1648216253-1518,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/superjool,128,bit.ly/super-jool,128,U
129,129,Wildcards,https://instagram.com/wildcardboxingclub,62.5 K,x,x,1648216253-720,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/wildcards,129,www.wildcardboxingstore.com,129,S
130,130,Designstracker,https://instagram.com/designstracker.nl,293,x,x,1648216253-1013,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/designstracker,130,www.designstracker.com,130,U
131,131,ActiNovo,https://instagram.com/actinovo,2.6 K,https://facebook.com/actinovo,4.4 K,1648216253-1103,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/actinovo,131,www.actinovo.com/links,131,U
132,132,Card Collection,https://instagram.com/cardcollection.nl,143,https://facebook.com/104486751981531,18,1648216253-1107,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/card-collection,132,www.cardcollection.nl,132,S
133,133,Van Eigen Deeg,https://instagram.com/www.instagram.com/bakkerijvaneigendeeg,1.4 K,https://facebook.com/vaneigendeeg,4.4 K,1648216253-908,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/van-eigen-deeg,133,error loading websitis,133,website could not be loaded
134,134,Jewelz 46,https://instagram.com/jewelz.46,116,https://facebook.com/Jewelz46,523,1648216253-999,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/handmade-by-mgs,134,www.jewelz46.nl,134,W
135,135,Schoolfotoboek,https://instagram.com/schoolfotoboek,1.0 K,https://facebook.com/Schoolfotoboek,2.3 K,1648216253-1021,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/schoolfotoboek,135,www.schoolfotoboek.com,135,W
136,136,Teddy's,https://instagram.com/teddysoriginal,1.2 K,https://facebook.com/TeddysOriginals,326,1648216253-724,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/teddys,136,www.teddysoriginal.com,136,S
137,137,MONDiART,https://instagram.com/mondiartbv,7.9 K,https://facebook.com/MondiArtNL,841,1648216253-803,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/mondiart,137,mondiart.com/sample-sale,137,U
138,138,Fashion Goodiez,https://instagram.com/fashiongoodiez_nl,712,https://facebook.com/FashionGoodiez.nl,176,1648216253-1012,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/fashion-goodiez,138,lnkd.in/ekuBgMMp,138,U
139,139,Athénaïs Jewels,https://instagram.com/athenaisjewels,77.5 K,x,x,1648216253-1000,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/eprl-bv,139,athenaisjewels.com,139,S
140,140,9teas,https://instagram.com/9teas.nl,375,https://facebook.com/9teas.nl,88,1648216253-972,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/9teas,140,www.9teas.nl,140,W
141,141,MrsBLOOM,https://instagram.com/mrsbloom_nl,3.6 K,https://facebook.com/mrsbloomNL,1.4 K,1648216253-1162,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/mrsbloom,141,www.mrsbloom.nl,141,U
142,142,Liz & Jack - Andere thee,x,x,x,x,1648216253-779,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/liz-jack,142,error loading websitis,142,website could not be loaded
143,143,Boomba Bamboo,https://instagram.com/boomba_bamboo,56,https://facebook.com/BoombaBambooBeddengoed,90,1648216253-1295,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/boomba-bamboo,143,www.boomba-bamboo.com,143,W
144,144,Winecandle,https://instagram.com/winecandle.nl,36,https://facebook.com/Interieurparfum,71,1648216253-910,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/winecandle,144,www.winecandle.nl,144,W
145,145,noy.,https://instagram.com/noy.studio,1.1 K,x,x,1648216253-1788,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/de-lange-tafel,145,error loading websitis,145,website could not be loaded
146,146,Fika Premium Coffee,https://instagram.com/fikapremiumcoffee,68,https://facebook.com/Fikapremiumcoffee,3,1648216253-985,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/e-coffee-solutions,146,www.fika-premiumcoffee.eu,146,U
147,147,Muzikantjes in spé,https://instagram.com/muzikantjesinspe,94,https://facebook.com/muzikantjesinspe,315,1648216253-1616,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/muzikantjes-in-spe,147,bit.ly/37fi0jL,147,U
148,148,Airplantshop,https://instagram.com/airplantshop.nl,2.9 K,https://facebook.com/airplantshopNL,2.6 K,1648216253-1251,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/airplantshopnl,148,www.airplantshop.nl,148,U
149,149,Floraya,https://instagram.com/floraya.nl,446,https://facebook.com/106287051440312,2,1648216253-1501,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/floraya,149,www.floraya.nl,149,S
150,150,Herbolist,https://instagram.com/www.instagram.com/herbolist.eu,981,https://facebook.com/herbolist,165,1648216253-1449,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/herbolist,150,error loading websitis,150,website could not be loaded
151,151,5mm Paper,https://instagram.com/5mmpaper,3.7 K,x,x,1648216253-1637,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/5mm-paper,151,www.5mmpaper.com,151,S
152,152,Zatthu Jewelry,https://instagram.com/zatthujewelry,505,https://facebook.com/zatthujewelry,10.6 K,1648216253-1538,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/zatthu-jewelry,152,zatthu.nl/insta-links,152,U
153,153,Pinkiezz Jewelry,x,x,x,x,1648216253-1025,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/Pinkiezz-jewelry,153,error loading websitis,153,website could not be loaded
154,154,Bonnie Studios,https://instagram.com/bonnie.studios,3.0 K,https://facebook.com/Bonnie.Studios,61,1648216253-1760,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/bonnie-studios,154,www.bonniestudios.com,154,S
155,155,Madhura Bags,https://instagram.com/madhurabags,210,https://facebook.com/madhurabags,483,1648216253-1488,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/madhura-bags,155,www.madhurabags.com,155,W
156,156,We Love The Planet,https://instagram.com/welovetheplanet_official,10.5 K,x,x,1648216253-1632,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/we-love-the-planet,156,www.welovetheplanet.nl/nl/we-love-lip-balm,156,W
157,157,Lifestyle2Love,https://instagram.com/lifestyle2love_nl,3.7 K,x,x,1648216253-1819,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lifestyle2love,157,www.lifestyle2love.nl,157,W
158,158,"FOOD for SKIN (clean & green skincare, made in NL)",https://instagram.com/foodforskin.care,1.9 K,https://facebook.com/foodforskin.care,149,1648216253-967,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/foodforskin,158,linkin.bio/foodforskin-care,158,S
159,159,Plantophile,https://instagram.com/plantophilecom,3.2 K,x,x,1648216253-1374,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/plantophile,159,linktr.ee/plantophilecom,159,S
160,160,Marshmallow and Me,https://instagram.com/marshmallowand.me,756,https://facebook.com/MarshmallowandMe,222,1648216253-1135,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/marshmallow-and-me,160,linktr.ee/marshmallowandme,160,S
161,161,Capraia,x,x,x,x,1648216253-1424,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/solo-solis,161,error loading websitis,161,website could not be loaded
162,162,Shupatto,x,x,x,x,1648216253-1829,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/shupatto,162,error loading websitis,162,website could not be loaded
163,163,Love by Lily,https://instagram.com/lovelilytearoom,19.4 K,x,x,1648216253-774,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/love-by-lily,163,error loading websitis,163,website could not be loaded
164,164,Schoolfotoboek,https://instagram.com/schoolfotoboek,1.0 K,https://facebook.com/Schoolfotoboek,2.3 K,1648216253-1015,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/schoolfotoboek,164,www.schoolfotoboek.com,164,W
165,165,Burker Watches,https://instagram.com/burker,78.9 K,x,x,1648216253-1798,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/burker-watches,165,www.burkerwatches.com,165,S
166,166,Art Bizniz,x,x,x,x,1648216253-1786,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/art-bizniz,166,error loading websitis,166,website could not be loaded
167,167,Queen Scrunchie,https://instagram.com/queenscrunchie,4.8 K,x,x,1648216253-1051,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/queen-scrunchie,167,linktr.ee/queenscrunchie,167,S
168,168,Tasjes gek,https://instagram.com/tasjes_gek,146,https://facebook.com/Tasjesgekfryslan,787,1648216253-1002,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/tasjes-gek,168,www.tasjesgek.nl,168,U
169,169,Marlijnpoppendijn,x,x,x,x,1648216253-1563,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/marlijnpoppendijn,169,error loading websitis,169,website could not be loaded
170,170,ByAlex Playmats,https://instagram.com/byalex_playmats,10.1 K,x,x,1648216253-546,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/byalexandra-fabric-creations,170,error loading websitis,170,website could not be loaded
171,171,Happy Whatever,https://instagram.com/abodeebenelux,964,https://facebook.com/AbodeeBenelux,888,1648216253-992,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/abodee-happy-whatever,171,www.interhal.nl/abodee/vacatures,171,U
172,172,New Classic Toys,https://instagram.com/newclassictoys,7.1 K,x,x,1648216253-1707,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/new-classic-toys,172,www.newclassictoys.com,172,U
173,173,Lifestyle en Wol,https://instagram.com/lifestyleenwol,1.5 K,x,x,1648216253-600,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lifestyle-en-wol,173,www.lifestyleenwol.nl,173,U
174,174,Booming Bob,https://instagram.com/booming_bob_nederland,293,https://facebook.com/boomingbobnederland,33,1648216253-1299,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/booming-bob,174,acties.cosmopolitan.nl/cosmopolitan_beauty_awards_2021,174,U
175,175,Mauritshuis Museum Gifts,https://instagram.com/mauritshuis_museum,104.4 K,https://facebook.com/mauritshuis,41.9 K,1648216253-1560,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/mauritshuis-museum-gifts,175,linktr.ee/mauritshuis_museum,175,S
176,176,Kleine Baasjes,https://instagram.com/kleinebaasjes,7.8 K,x,x,1648216253-1711,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kleine-baasjes,176,linktr.ee/kleinebaasjes,176,S
177,177,UC Natural,x,x,x,x,1648216253-1047,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/uc-natural,177,error loading websitis,177,website could not be loaded
178,178,Bendl,https://instagram.com/bendl.nl,1.1 K,https://facebook.com/bendl.nl,573,1648216253-414,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/bendl,178,www.bendl.nl,178,W
